poi_id,lat,lon,category,category_group,attraction_weight,name,brand,opening_hours,levels,in_cbd,year,weight_source
w930078756,-32.8959273,151.7092578,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078758,-32.8958602,151.7091413,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078759,-32.8958662,151.7091153,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078760,-32.8958722,151.7090894,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078761,-32.8958782,151.7090635,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078762,-32.8958842,151.7090375,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078766,-32.8958049,151.709037,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930251062,-32.8960447,151.7092116,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930452829,-32.8965013,151.7082817,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w1243640053,-32.8974941,151.7066071,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w173982414,-32.8992306,151.7106284,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w237598682,-32.8991728,151.710434,leisure:park,leisure,0.9,Thomas Percy Oval,,,,0,2026,assumed
w664315562,-32.9016688,151.7137598,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w930039546,-32.895808,151.7093656,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078770,-32.895853,151.7095608,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078771,-32.8958472,151.7095854,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078772,-32.8958413,151.70961,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078773,-32.8958355,151.7096346,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078774,-32.8958297,151.7096592,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078775,-32.8958239,151.7096839,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078776,-32.8958181,151.7097085,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078777,-32.8958122,151.7097331,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078778,-32.8958064,151.7097577,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078782,-32.8959112,151.709317,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078783,-32.8959051,151.7093422,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078784,-32.8958994,151.7093664,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078785,-32.8958938,151.7093907,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078786,-32.8958881,151.7094149,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078787,-32.8958823,151.7094391,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078788,-32.8958766,151.7094634,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078789,-32.8958709,151.7094876,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078790,-32.8958652,151.7095118,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930078802,-32.8958189,151.7093142,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w930251054,-32.8959767,151.7096233,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w930251072,-32.8958653,151.7101347,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w1345100215,-32.8959836,151.7094495,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100216,-32.8959679,151.7095145,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100217,-32.8959521,151.7095795,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100218,-32.8959363,151.7096445,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100219,-32.8959206,151.7097095,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100220,-32.8959048,151.7097744,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100221,-32.8958891,151.7098394,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100222,-32.8958733,151.7099044,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100226,-32.8957986,151.7102124,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100227,-32.895813,151.7101531,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100228,-32.8958274,151.7100939,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1345100229,-32.8958417,151.7100346,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w1449270690,-32.8993057,151.710504,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w370798561,-32.9082675,151.7179165,retail:convenience,retail,1.0,Wells Convenience Store,,,,0,2026,assumed
w370798577,-32.906871,151.7194452,amenity:fuel,amenity,0.4,,,,,0,2026,assumed
w428675715,-32.9077239,151.7190522,leisure:common,leisure,0.9,,,,,0,2026,assumed
w438479579,-32.9027516,151.7215772,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w445039749,-32.90441,151.7218824,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w664315993,-32.9028871,151.7215474,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w664315994,-32.9028195,151.7215594,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w664315995,-32.9044133,151.7221463,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w762996574,-32.9068367,151.7195107,retail:convenience,retail,1.0,,,,,0,2026,assumed
w767998816,-32.9061666,151.7206252,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w38034081,-32.903485,151.7273374,amenity:parking,amenity,0.4,Tilly's Private Parking,,,,0,2026,assumed
w195910732,-32.906687,151.726238,retail:car_repair,retail,1.0,mycar,mycar Tyre & Auto,Mo-Fr 08:00-17:30; Sa 08:00-16:00,,1,2026,assumed
w195910733,-32.9068328,151.7271229,food:fast_food,food,1.2,Red Rooster,Red Rooster,Sa-Tu 08:00-22:00; We-Fr 08:00-23:00,,1,2026,assumed
w195910899,-32.9072718,151.7266047,amenity:parking,amenity,0.4,,,,,1,2026,assumed
w207694017,-32.9072986,151.7264282,retail:mall,retail,1.0,Waratah Village Shopping Centre,,,,1,2026,assumed
w291091512,-32.9059443,151.7242809,amenity:police,amenity,0.4,Waratah Police Station,,,,0,2026,assumed
w291163203,-32.9025947,151.7263839,food:pub,food,1.2,Royal Inn Hotel,,,,0,2026,assumed
w291163205,-32.9027745,151.7284729,food:pub,food,1.2,Town Hall Hotel,,,,0,2026,assumed
w309081702,-32.9054686,151.7248059,civic:school,civic,1.5,Dale Christian School,,,,0,2026,assumed
w330624774,-32.9029673,151.7270144,health:doctor,health,1.0,Waratah General Practice,,Mo-Fr 08:30-17:30; Sa 08:00-12:30,,0,2026,assumed
w330624812,-32.9026706,151.7267482,retail:fabric,retail,1.0,Onpoint,,,,0,2026,assumed
w330625402,-32.9026956,151.7269092,retail:seafood,retail,1.0,Waratah Fish Shop,,,,0,2026,assumed
w334123289,-32.9029366,151.7270407,landuse:retail,landuse,0.1,,,,,0,2026,assumed
w368753553,-32.9052108,151.7278004,amenity:social_facility,amenity,0.4,Family Support Newcastle,,,,1,2026,assumed
w368753555,-32.9038554,151.7281584,retail:car_repair,retail,1.0,Waratah Auto Centre,,,,0,2026,assumed
w370716045,-32.9025848,151.7253653,office:Podiatrist,office,0.8,Beyond Podiatry,,,,0,2026,assumed
w370716046,-32.9030876,151.7267877,office:lawyer,office,0.8,Harper’s Legal,,,,0,2026,assumed
w370716048,-32.903283,151.7278195,amenity:kindergarten,amenity,0.4,The Hub-preschool and early education academy,,,,0,2026,assumed
w370800660,-32.9076335,151.728673,health:doctors,health,1.0,,,,,1,2026,assumed
w371568371,-32.9030001,151.7257795,landuse:retail,landuse,0.1,,,,,0,2026,assumed
w371568507,-32.9030069,151.726317,retail:hairdresser,retail,1.0,Revere,,,,0,2026,assumed
w445033416,-32.9032584,151.7282953,retail:car_repair,retail,1.0,Waratah Tyre & Exhaust Centre,,,,0,2026,assumed
w445033417,-32.9031183,151.7281076,landuse:commercial,landuse,0.1,,,,,0,2026,assumed
w763014773,-32.9068192,151.7267458,amenity:parking,amenity,0.4,,,,,1,2026,assumed
w763014774,-32.9069486,151.7270511,amenity:parking,amenity,0.4,,,,,1,2026,assumed
w768005968,-32.908705,151.7260453,amenity:parking,amenity,0.4,,,,,1,2026,assumed
w834306469,-32.9057367,151.7232914,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w834306470,-32.9061002,151.7256877,landuse:residential,landuse,0.1,,,,,1,2026,assumed
w834306471,-32.9061504,151.7271097,landuse:residential,landuse,0.1,,,,,1,2026,assumed
w834306472,-32.904043,151.7267635,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w1267498753,-32.9070719,151.7265095,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498754,-32.9070676,151.7264818,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498755,-32.9070634,151.7264542,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498756,-32.9070591,151.7264266,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498757,-32.9070549,151.7263989,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498758,-32.9070506,151.7263713,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498759,-32.9070464,151.7263437,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498760,-32.9070421,151.726316,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498761,-32.9070379,151.7262884,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498762,-32.9070336,151.7262608,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498763,-32.9070263,151.7262142,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498764,-32.907022,151.7261866,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498765,-32.9070178,151.726159,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498766,-32.9070135,151.7261313,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498767,-32.9070093,151.7261037,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498768,-32.9070051,151.7260761,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498769,-32.9070008,151.7260484,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498770,-32.9069966,151.7260208,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498771,-32.9069923,151.7259932,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498772,-32.9069881,151.7259655,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498773,-32.9069838,151.7259379,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498774,-32.9069796,151.7259103,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498775,-32.9069753,151.7258826,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498776,-32.90712,151.726499,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498777,-32.9071158,151.7264713,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498778,-32.9071115,151.7264437,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498779,-32.9071073,151.7264161,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498780,-32.907103,151.7263884,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498781,-32.9070988,151.7263608,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498782,-32.9070945,151.7263332,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498783,-32.9070903,151.7263055,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498784,-32.9070861,151.7262779,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498785,-32.9070818,151.7262503,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498786,-32.9070744,151.7262037,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498787,-32.9070702,151.7261761,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498788,-32.907066,151.7261485,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498789,-32.9070617,151.7261208,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498790,-32.9070575,151.7260932,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498791,-32.9070532,151.7260656,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498792,-32.907049,151.7260379,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498793,-32.9070447,151.7260103,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498794,-32.9070405,151.7259827,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498795,-32.9070362,151.725955,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498796,-32.907032,151.7259274,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498797,-32.9070235,151.7258721,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498798,-32.9069169,151.7265145,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498799,-32.9069129,151.7264873,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498800,-32.9069088,151.7264601,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498801,-32.9069047,151.7264328,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498802,-32.9069007,151.7264056,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498803,-32.9068966,151.7263784,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498804,-32.9068925,151.7263511,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498805,-32.9068885,151.7263239,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498806,-32.9068844,151.7262967,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498807,-32.9068804,151.7262694,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498808,-32.9068763,151.7262422,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498809,-32.9068722,151.726215,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498810,-32.9068682,151.7261878,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498811,-32.9068641,151.7261605,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498812,-32.90686,151.7261333,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498813,-32.906856,151.7261061,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498814,-32.9068519,151.7260788,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498815,-32.9068479,151.7260516,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498816,-32.9068397,151.7259971,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498817,-32.9068357,151.7259699,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498818,-32.9068316,151.7259427,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498819,-32.9068275,151.7259155,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498820,-32.9069656,151.7265042,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498821,-32.9069616,151.726477,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498822,-32.9069575,151.7264497,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498823,-32.9069535,151.7264225,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498824,-32.9069494,151.7263953,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498825,-32.9069453,151.7263681,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498826,-32.9069413,151.7263408,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498827,-32.9069372,151.7263136,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498828,-32.9069331,151.7262864,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498829,-32.9069291,151.7262591,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498830,-32.906925,151.7262319,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498831,-32.906921,151.7262047,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498832,-32.9069169,151.7261774,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498833,-32.9069128,151.7261502,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498834,-32.9069088,151.726123,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498835,-32.9069047,151.7260958,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498836,-32.9069006,151.7260685,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498837,-32.9068966,151.7260413,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498838,-32.9068884,151.7259868,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498839,-32.9068844,151.7259596,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498840,-32.9068803,151.7259324,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267498841,-32.9068763,151.7259051,amenity:parking_space,amenity,0.4,,,,,1,2026,assumed
w1267659074,-32.908123,151.7286695,retail:hardware,retail,1.0,Lockwood Floor Coverings,,,,1,2026,assumed
w1269303156,-32.9083328,151.7247666,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w1270305385,-32.9083908,151.7270379,amenity:shelter,amenity,0.4,,,,,1,2026,assumed
w1274181691,-32.9063463,151.7267053,amenity:parking,amenity,0.4,,,,,1,2026,assumed
w1274181693,-32.9064585,151.7269564,amenity:shelter,amenity,0.4,,,,,1,2026,assumed
w38034132,-32.9048758,151.7290044,civic:school,civic,1.5,Callaghan College Waratah Technology Campus,,,,0,2026,assumed
w38034147,-32.9049202,151.7227843,civic:school,civic,1.5,Waratah Public School,,,,0,2026,assumed
w243246306,-32.8948832,151.7270957,landuse:industrial,landuse,0.1,Comsteel,,,,0,2026,assumed
w243246317,-32.8963973,151.7273942,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w260057144,-32.9031422,151.7289625,civic:community_centre,civic,1.5,Hunter Prostate Cancer Alliance,,,,0,2026,assumed
w291081141,-32.903346,151.7226206,civic:school,civic,1.5,St Philip’s Christian College,,,,0,2026,assumed
w330624775,-32.902588,151.728051,amenity:kindergarten,amenity,0.4,The Hub,,,,0,2026,assumed
w330744953,-32.9059169,151.7226294,leisure:park,leisure,0.9,Coolamin Road Reserve,,,,0,2026,assumed
w370799169,-32.9011024,151.7224912,health:doctor,health,1.0,Dr. Richard Levy,,,,0,2026,assumed
w377423334,-32.9019649,151.7283514,landuse:residential,landuse,0.1,Minerva Gardens,,,,0,2026,assumed
w438480922,-32.8986164,151.7222291,retail:car_repair,retail,1.0,,,,,0,2026,assumed
w441767723,-32.9028092,151.7222092,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w563502045,-32.902572,151.7214109,civic:school,civic,1.5,St Phillips Christian College,,,,0,2026,assumed
w834306473,-32.9043123,151.7215923,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w834362448,-32.8963319,151.7307737,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w834362449,-32.9021429,151.7296349,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w1267659075,-32.9081542,151.7288797,retail:bakery,retail,1.0,Georgetown Cake Shop,,,,1,2026,assumed
w1267659077,-32.9081884,151.7290034,retail:sports,retail,1.0,Peter Ryan Saddlery,,,,1,2026,assumed
w38034144,-32.9007704,151.7202108,leisure:park,leisure,0.9,Wrightson Reserve,,,,0,2026,assumed
w106485933,-32.8993226,151.718621,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w236348405,-32.9003472,151.7200164,amenity:parking,amenity,0.4,P1 Parking,,,,0,2026,assumed
w259892626,-32.9004492,151.7207594,office:research,office,0.8,Calvary Mater Newcastle,,,,0,2026,assumed
w463405275,-32.8982102,151.7185482,leisure:park,leisure,0.9,Angus Avenue Park,,,,0,2026,assumed
w771247264,-32.9002617,151.7206646,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w771247283,-32.897723,151.7192582,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w771247287,-32.8964227,151.7192155,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w771247288,-32.8967627,151.7198085,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w771247289,-32.8971461,151.7198709,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w771247297,-32.8971308,151.7191658,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w834362451,-32.8985987,151.7174111,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w1302197180,-32.8974232,151.7204323,health:hospital,health,1.0,Hunter New England Mental Health Service,,,,0,2026,assumed
w259891530,-32.8998134,151.7232636,amenity:nursing_home,amenity,0.4,Bethel Aged Care Facility,,,,0,2026,assumed
w259893366,-32.9007355,151.7228823,civic:school,civic,1.5,Corpus Christi,,,,0,2026,assumed
w260732463,-32.8994216,151.7234889,amenity:nursing_home,amenity,0.4,Saint Martin De Porres,,,,0,2026,assumed
w329975660,-32.9001455,151.7232781,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w329975661,-32.9001479,151.7227453,civic:place_of_worship,civic,1.5,Corpus Christi Catholic Church,,,,0,2026,assumed
